NACIONALIDAD,DOCUMENTACION,FECHA TRAMITE,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,DESTINO,MODALIDAD,VISA CATEGORIA,CLASE
VENEZOLANA,TRAMITADA,10/21/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/04/14 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/16/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,10/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/18/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/10/13 0:00,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/21/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/08/13 0:00,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,10/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,10/22/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,10/18/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/12/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/12/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/18/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/01/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/11/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/10/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/09/13 0:00,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/09/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/25/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/12/15 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/25/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,06/18/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,02/18/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,01/15/2015 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,12/06/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/30/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,MEDELLIN,VISA,TP_1,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/08/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/05/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/07/15 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/18/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/11/16 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/18/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/07/15 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/05/14 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,5/08/14 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/21/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,MEDELLIN,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,2/07/18 0:00,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,V_SERV_TERMPORALES,VISITANTE
VENEZOLANA,TRAMITADA,8/02/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/05/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,11/19/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,05/21/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/06/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/09/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,3/02/15 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/05/15 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/01/14 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/02/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,10/01/13 0:00,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/02/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,01/14/2014 12:00:00 AM,MASCULINO,(NO REGISTRA),PERU,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/13/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BARRANQUILLA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,02/15/2016 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BARRANQUILLA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,8/05/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,7/10/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/07/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,6/01/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/11/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/25/2016 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,7/10/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,6/12/15 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,05/18/2016 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,4/05/17 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_5,TEMPORAL
VENEZOLANA,TRAMITADA,06/22/2015 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_5,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,CASADO,ESPA�A,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/28/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,6/11/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,7/08/15 0:00,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/22/2014 12:00:00 AM,MASCULINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,MASCULINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),TRASPASO_VISA
VENEZOLANA,TRAMITADA,9/06/13 0:00,MASCULINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,02/21/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,10/02/13 0:00,MASCULINO,CASADO,REP�BLICA POPULAR CHINA,CARACAS,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/16/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,FUNDACION,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/14 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/12/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,02/20/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,7/10/14 0:00,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,7/08/15 0:00,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
